"longitude","latitude"
2752198.09462097,1236339.19681704
2635073.6295803,1156698.89438903
2833087.50255927,1158116.66718623
2675872.43147844,1158804.31836332
2557195.34179114,1081001.70991464
2531184.80347407,1120610.93389419
2528721.69644134,1091513.10598789
2836752.59906146,1265038.88805852
2786779.66801589,1238610.31652718
2550340.20044142,1094093.22836344
2557198.40129819,1080928.98188378
2720456.83815447,1082050.44089101
2656697.0225347,1095297.7807604
2504778.57659732,1076862.17782547
2813951.34749385,1257472.55885787
2623445.36094923,1294304.61999824
2631635.10074583,1170617.62285599
2758525.99504097,1223045.20904793
2627539.93930844,1162382.74265098
2631663.48733602,1170936.38071946
2779548.864888,1144019.99741153
2643429.25578423,1155940.59673818
2661484.68667294,1129262.45721673
2751807.6892621,1112569.20691411
2739778.98559035,1088001.99132958
2779496.64457276,1077955.00579742
2840779.97141369,1156820.04404743
2553364.69487052,1087051.97933608
2643491.90467792,1160950.08819637
2817034.91249091,1211081.30665346
2624212.22938988,1094473.66034756
2583001.05992581,1103911.01810303
2626689.63971924,1092482.86672184
2684988.15610647,1081890.46272745
2748592.61646452,1237259.88375306
2679436.62987328,1212176.43002245
2633388.70884242,1080739.44095256
2527698.2528011,1085113.68776124
2659114.72082967,1175694.75695344
2617098.4635695,1148692.53235365
2626098.96748893,1126404.43267236
2553398.33233834,1087048.27472829
2746124.14655709,1145973.96856238
2822644.62905881,1218603.6000423
2624872.08424772,1084722.01951478
2561339.90139073,1077860.89449177
2676195.41876353,1209575.38829862
2589429.2805407,1153375.16379146
2557240.28447407,1080944.36225869
2833420.36659407,1157880.15914216
2568432.7529332,1067405.64444926
2699199.66658938,1220417.68430367
2751431.67216379,1087483.93332863
2652311.15833239,1104652.41365895
2662147.95065979,1203489.6087474
2635525.5410167,1157434.69324539
2747703.62529128,1215099.06315434
2557239.39087476,1080960.8220005
2596419.77622904,1164104.14784221
2654550.00488956,1125464.83924677
2693192.54778516,1179810.15410605
2661688.36351334,1203843.72402572
2550249.01555503,1147324.49764502
2838847.28948385,1074490.69323013
2625780.52270052,1076190.91318523
2480860.52562711,1134483.82757757
2779087.80499234,1078299.9817076
2747413.20934957,1289133.1300378
2784033.35408054,1152121.2610899
2542506.89808581,1094933.28910097
2600057.81566425,1196470.47546526
2652213.55975456,1140301.22153895
2538341.61137549,1102112.26917469
2678424.56581382,1189873.9052604
2774999.12016624,1220067.01630339
2754819.18110936,1238960.3000437
2534486.99466418,1139307.10191161
2561366.76864041,1070014.05020584
2548132.56062619,1116389.61115932
2693675.14414267,1184594.25754045
2634778.66713483,1156321.99379786
2543297.93120571,1114514.12125143
2750983.0729383,1087253.38121032
2619420.78938632,1067255.4533536
2552340.03858172,1085784.68385534
2594984.70841392,1114294.83342303
2545870.10617285,1071271.77207866
2716853.13918234,1094105.77779915
2615808.53728589,1173120.06970528
2758167.60527438,1223409.79465606
2627455.57866452,1245714.51333526
2634237.53791698,1127066.84319979
2781825.82142304,1205302.52198162
2680353.90223384,1243380.62820294
2589081.58339981,1172045.28787157
2578746.19899984,1079748.11288511
2595772.75504888,1121823.5800203
2644865.19132716,1163955.29025351
2644039.74087688,1162171.81775835
2635122.11613257,1156997.2172316
2689558.43114299,1197709.75202892
2555362.29097005,1296375.35092166
2588135.74612862,1147095.6211249
2557899.63772734,1087655.84602909
2831139.55454134,1157514.38962013
2831281.68208133,1156238.17637539
2794279.16303247,1219963.40974374
2626703.68916062,1092477.81453322
2806311.6340508,1203945.91980143
2791311.24616742,1222943.05626556
2638707.45147435,1078126.99367078
2626661.53077355,1092442.16703172
2572620.99664128,1159188.94429646
2775877.25298536,1215725.97909594
2815194.07023014,1262268.40921991
2498355.93152714,1083813.36210826
2650498.33159389,1066437.29479956
2675144.00277171,1184687.19005353
2774656.47126245,1222059.73341798
2814177.91992083,1240975.01810098
2556296.19462441,1089800.66248048
2741181.70601738,1094540.21737102
2500977.86558147,1117778.66798567
2716897.4479483,1092893.90325697
2563206.98737569,1074001.86284286
2765631.06224197,1132182.88901107
2606109.07192657,1112653.23128488
2500157.44440866,1117746.6875504
2482460.74669738,1162585.49472602
2639654.03354229,1160480.79175413
2695035.22710505,1167589.51076178
2582799.34007462,1144246.93637437
2672739.10233022,1158895.79913321
2824077.12024989,1241806.52363514
2557246.43915065,1080925.19736998
2751007.43689656,1240711.01472988
2763099.16714397,1162497.9441868
2657554.88946624,1174938.40637815
2595976.49831822,1118951.70049835
2634740.17342616,1156467.8458458
2743042.11762438,1110815.62850295
2597292.40806502,1103351.02681413
2640559.08819098,1080806.37121886
2606975.99733817,1119773.65630374
2564448.166926,1142369.74174195
2630420.13294478,1156285.85063684
2742552.81885992,1097110.42419277
2635959.21813306,1156120.70784098
2548124.09099605,1111045.52583415
2729308.04178176,1076297.19830064
2557375.3800656,1081130.73783226
2500807.55845478,1084190.80676185
2572671.37680018,1159261.08410149
2515481.15424331,1179931.97968588
2814582.47951756,1223518.21676208
2770753.3418717,1182881.01985784
2640061.25339365,1159491.97781334
2615939.39544173,1079215.28247946
2620951.0083619,1141852.17249903
2666141.02650922,1211714.26739615
2639659.31726226,1176257.0413194
2638204.02991334,1106740.52508633
2524172.6936245,1092146.89841794
2679549.51626401,1244839.39574762
2769706.7316227,1247375.87820367
2832975.4993057,1211639.68737858
2741295.63241536,1093967.53091682
2563213.76719589,1074300.20842325
2685610.8575808,1082036.37951439
2759655.0750948,1095307.67599031
2623774.64627439,1096064.97727797
2679484.6797915,1212100.24308603
2613894.70207047,1138914.09650182
2572827.10736966,1159341.97261075
2798532.59638723,1143491.05335241
2819984.28603547,1168745.94123462
2561640.19721308,1144782.87724433
2665824.8709544,1211698.53949868
2792505.16103354,1163823.2204335
2610051.32268587,1072707.22044377
2690660.06216318,1221671.46294192
2623989.46009186,1096999.1870306
2556323.09087302,1265123.77343933
2556102.02959308,1085851.81876344
2706962.86639289,1145467.42693938
2626622.43394065,1092450.6671988
2653170.33244135,1151550.92811359
2739673.88976625,1098411.25481984
2648022.74954725,1168568.54716556
2717252.10227844,1119993.87889993
2684110.64490955,1249307.59606489
2618374.54231543,1092321.6130061
2548451.46439113,1100273.65084089
2619517.188178,1129843.25616103
2741121.21647885,1094511.4577982
2690265.30025148,1194390.46809453
2602243.53008258,1136841.41992204
2772301.8349117,1263872.21610052
2593922.83452446,1124736.48925598
2496341.14011977,1101533.82919784
2668097.47635285,1163163.76287649
2716709.44971682,1094355.74659877
2687160.53877587,1154412.59399079
2525475.29830186,1093907.02371072
2718892.97995162,1214144.40338591
2616796.84437346,1100905.98925522
2744657.54809138,1151218.55330484
2739919.36021334,1217267.44558828
2662621.02088348,1202522.4158963
2744403.56175774,1085448.79146051
2690277.32147322,1195280.10894913
2531553.06671583,1089762.42104299
2785936.39448462,1126640.65165673
2641753.1205297,1155282.07729212
2724539.04175972,1087532.58841607
2833247.97086211,1223969.24637265
2514380.47845792,1187811.58315325
2665758.92880204,1205502.80477088
2571624.54642232,1083093.10460012
2707563.42950059,1117348.34045228
2547118.84809157,1094561.47734781
2679596.7452225,1244822.57257056
2675269.64212027,1180408.23889846
2626728.29736893,1092450.79728393
2575546.05460308,1148017.73418434
2588973.8252227,1134625.26467109
2555356.23025229,1075931.79810464
2602529.83783661,1192286.54893011
2619253.72731775,1077453.10377257
2576495.98570713,1119756.41162029
2549458.90008975,1147538.86282208
2556151.65452082,1085869.13644728
2627768.70405732,1245780.56652863
2626086.57599076,1101456.75409561
2681774.63238038,1236806.2343828
2609396.97778402,1114444.17246557
2829779.4035694,1158759.84282315
2827779.61543431,1155902.63693424
2622460.48069361,1086731.4995236
2761530.83002904,1095501.26854758
2560755.05419689,1140397.4714037
2555896.55317059,1085356.48236997
2651619.16925067,1143815.83769765
2617520.89173483,1085861.42981457
2643067.07767229,1156921.83730832
2784231.18902041,1152548.60297278
2572617.02741281,1159242.87844272
2563319.74835477,1090436.60696772
2739552.67512362,1092222.16824204
2619956.95621097,1149177.97604856
2783450.29391721,1200241.65384598
2638619.69072848,1162442.6343448
2736476.30045346,1092686.72918853
2476949.52035985,1072413.87324735
2687508.26795088,1104410.89202093
2687548.01191392,1167900.51305602
2538208.07156443,1165843.52481296
2664951.1885681,1201900.80258437
2640011.45128268,1159777.57154059
2613654.36432234,1110071.16929319
2839221.26966187,1117967.47845499
2768526.59592415,1180797.23132571
2562880.08705113,1088610.31067002
2773602.44758817,1140891.59413424
2500324.74388964,1154599.66107931
2761910.7606319,1134173.65243045
2714846.95968609,1196202.478705
2543296.16310918,1151716.46277578
2807362.91390165,1125942.83124138
2565069.1328384,1075649.56846604
2668977.67378761,1157550.5468208
2747736.06785273,1218757.83118015
2557438.10947754,1093155.12062057
2545835.84367808,1071240.83657794
2556058.18114805,1086053.80089976
2635915.76284438,1166696.97160184
2566724.87569385,1075556.45637167
2562961.48365548,1074114.52545873
2503807.90727327,1112937.91244516
2601860.74247806,1128450.10305303
2565640.29855137,1108194.01198715
2556270.90988436,1115736.70894187
2533773.18071038,1101457.08803873
2623656.11031904,1095555.03204536
2673706.6554979,1158638.64638593
2515868.79271451,1087034.24864044
2624827.00621331,1168427.34060298
2645001.09279877,1127072.71826285
2666199.8922539,1211764.28439189
2835342.36577953,1136470.82760441
2574751.53281209,1097783.93711809
2564651.60335759,1075761.93087846
2801895.85096347,1248076.37115394
2799417.15934489,1139220.28084849
2498372.22515443,1110736.20682255
2785584.52852419,1152088.14200362
2717747.500465,1095884.03592511
2642527.85841369,1109542.82237901
2637003.86852391,1161695.99201352
2683742.91595212,1157907.1544212
2630383.21902254,1156291.44510275
2835554.90279204,1150679.86051542
2756928.96648375,1211976.37277176
2748063.29422401,1238238.34522629
2521584.18885008,1081291.16083432
2548612.55384575,1116368.61280974
2630867.04901739,1171429.93884812
2572114.48089695,1129299.045334
2677357.81363149,1206107.25794601
2647276.29356149,1163053.38816835
2836864.68894431,1278274.34538038
2733225.51468744,1149472.98821098
2646086.28304986,1134960.6114917
2764823.07476347,1218960.06922447
2614557.50154552,1136468.90078177
2792060.22349715,1262882.63949334
2616211.45078559,1077784.23910861
2616922.40508058,1156827.82914619
2721033.55006406,1113741.19279499
2477998.33568365,1068735.9721815
2821578.25154644,1217221.6867034
2583492.32699602,1238368.83209304
2564335.65540113,1069429.05591171
2662053.70743084,1203552.44453476
2637132.26371138,1161599.17719337
2819072.94114261,1256372.33476035
2668805.64379768,1157091.54523253
2498583.90544192,1083793.32205584
2557013.47278358,1276009.59271496
2549857.29606568,1094969.67348772
2561048.06729608,1070656.99541719
2756329.60317056,1236567.69218889
2588844.53523356,1070172.68899201
2630848.06192615,1169703.73233564
2807396.92691759,1142749.19458499
2623980.52629987,1096750.69122871
2826638.34419575,1229500.93699007
2557168.57518382,1080982.77694772
2645364.15702375,1163835.85762473
2539855.6586035,1085485.69108742
2721371.96829674,1221983.86234102
2627322.31933126,1092297.57412798
2719699.1208141,1216112.36576001
2666945.57102599,1211916.92049488
2524262.18040689,1080654.29825573
2646955.74936024,1173040.6056839
2623627.57797825,1175547.14306918
2667426.51870227,1208187.59167291
2502186.91850997,1143981.95080713
2645481.44373564,1163802.16978634
2673582.73046069,1158791.88360185
2569120.05319254,1096255.79170603
2825170.52910099,1191243.31010555
2757107.11928566,1223130.23628964
2554625.54247965,1087270.88243558
2662117.38394699,1203502.1873044
2693588.92217674,1184190.87617256
2640047.74398085,1159541.02432536
2634267.18893479,1158529.74071789
2636112.35403743,1100776.32180714
2617743.71975766,1087672.56971264
2623219.65126354,1093170.46037747
2748496.87926801,1237304.41956647
2582448.47908614,1156428.62435071
2831334.58252515,1157566.16478163
2521719.14770774,1080910.97079186
2667307.94158753,1160319.516751
2553911.28156838,1132613.40469686
2729140.72754109,1086842.7269114
2787022.23604842,1130671.09912452
2665054.80017798,1201863.57382971
2796872.64566425,1207243.6589111
2712406.01175398,1197869.72601274
2570438.9538733,1127355.7283722
2665530.02233595,1202211.97394801
2555247.58421219,1115166.67976009
2573496.61091129,1084456.14303814
2477510.38979706,1071243.60497622
2555777.03361494,1106937.05904045
2845658.16048824,1143889.09363477
2831275.82406633,1157504.83262829
2614976.16320163,1086948.11709842
2764878.81012935,1218930.13836256
2656001.53093326,1111728.56249685
2519708.52295537,1081006.67195749
2661988.58975388,1203507.07498997
2646629.18219226,1172935.00596883
2845870.52225731,1116370.59272198
2811758.48231888,1223655.29728504
2783945.74129897,1244271.31383551
2548825.34525134,1117493.62201979
2637192.1628335,1081692.06330712
2619683.30099789,1291893.39408298
2615894.0466523,1066755.0171354
2557606.87197591,1083749.10221305
2802349.7932899,1176982.05648523
2557174.88331627,1080963.38856015
2629791.95532681,1115204.07518556
2646647.72701771,1174662.29360102
2819313.20863079,1255354.08218505
2801643.83410542,1249052.31586637
2554486.36876914,1145345.36638344
2594990.0445457,1150606.43222216
2621610.66209491,1173780.76753336
2673702.10516938,1185955.92344613
2700914.63925202,1095204.35832094
2683566.36473977,1246505.60843286
2691866.74881365,1193010.17756233
2661874.45798077,1204755.08067242
2621085.26864049,1149522.42214092
2675346.37862588,1214699.42583557
2527913.73155736,1084601.49487619
2783635.91200221,1250836.92073069
2713485.38688813,1245003.05951423
2613814.16500072,1117454.06968959
2556392.77726807,1086720.5287651
2691093.28313326,1189184.46831505
2773509.2728379,1141124.12324645
2644561.71139047,1083249.52465547
2839787.0680195,1272717.11167225
2570547.93928618,1127267.3731527
2748347.74999107,1237207.715342
2673968.61177004,1141864.29950604
2634504.90968405,1157324.26252448
2825872.8767806,1149094.97936578
2652415.71470321,1103337.1665241
2571786.27401183,1105660.60551895
2553579.78523481,1082775.88244035
2510909.4166131,1141805.77487709
2522234.05186586,1078179.71342515
2531335.50994008,1189339.60392814
2526743.7856302,1138595.85910905
2650703.96161995,1066429.10333057
2530072.10678388,1151679.35238533
2688531.72136179,1165457.55821308
2539109.89100156,1134359.17836719
2508997.61340665,1156359.10397638
2839730.68654234,1274344.87734818
2579674.60530469,1139509.25857268
2757686.58934267,1080552.26498292
2620892.52041839,1255885.70031097
2576238.61338732,1159572.59606838
2494151.89706175,1115899.47784163
2633216.17307454,1171353.86047776
2519568.91267231,1082716.11145966
2578379.16664598,1117758.82150507
2832547.23331361,1259825.17979064
2834659.27197621,1137024.27628666
2553400.9697384,1132749.95311687
2569039.9341884,1142180.59739813
2564121.00345372,1142003.72143815
2639903.95257965,1098883.91707249
2815629.72920716,1185949.74171327
2764951.65398585,1179089.86823214
2644640.1161678,1094459.59312291
2683309.12912259,1247139.45563781
2578577.12713178,1117064.77077291
2545319.40171501,1198511.61296886
2691208.1141694,1202775.10166595
2666685.06123027,1258704.32671242
2744416.92007287,1112742.92107457
2675146.1495379,1072309.72045943
2630294.47384349,1156356.47574677
2693466.70460903,1203655.81444541
2675147.8162693,1203174.77006326
2715972.00458752,1098188.15434004
2622676.95743262,1094490.98585105
2743372.13248958,1227835.31931644
2577774.62616109,1170503.53933668
2523142.64118168,1112917.22164549
2560054.22132328,1112732.0933206
2634606.3620032,1160563.04780175
2647657.27778007,1139055.12950087
2841122.14114393,1216669.38610091
2657919.19132059,1173638.52767659
2739420.59910391,1094592.29395884
2759648.2168927,1220696.78004877
2719690.47164651,1115850.74863807
2837769.57580296,1175111.14832041
2669738.12704152,1171823.23075918
2608755.43427123,1115320.09436239
2787961.82382458,1157045.43444441
2729082.02037324,1084839.3348198
2705250.0294973,1082330.783016
2557493.62168761,1083303.53986716
2630409.42288807,1156295.9127898
2585757.2706332,1104500.74017551
2623741.1034454,1096563.10185015
2564408.55361391,1071557.47816379
2491524.89493992,1179591.02143698
2498647.44840745,1122185.36259206
2675862.97312533,1259580.03759965
2729143.38558125,1076304.82661585
2510389.49650334,1075242.55428402
2672699.35745491,1158917.66462689
2785034.29692347,1244835.11891082
2583009.40793983,1194124.36438277
2635165.93720951,1171155.51128564
2611243.43910913,1084276.50939603
2751479.35886363,1085914.38499793
2727667.11612252,1158300.86072388
2557198.03625354,1081031.48502457
2716869.86958703,1092848.56421947
2552027.46480111,1078452.31553827
2672611.6690321,1183703.95284498
2592796.18278228,1115726.2156556
2662634.9567782,1202579.59594691
2550226.91667014,1079404.53496274
2626624.50208384,1092491.69750668
2563409.33933346,1090367.4739625
2626661.38723805,1092474.96118611
2699524.74459488,1228084.18418851
2535816.95385504,1087617.09968658
2682307.43348648,1244672.0023425
2716307.20301078,1144290.82699847
2827909.75329286,1156160.98128632
2641941.03431352,1155293.27677667
2614439.00657336,1086584.96991324
2686078.5254849,1086263.3551452
2703294.23775982,1291226.88892566
2683039.25314409,1151261.18879995
2640095.95399367,1159494.98805425
2824361.31539632,1239976.93589249
2672525.92985918,1183029.40841129
2679531.40465245,1244848.82641337
2675094.94462474,1139716.33239089
2747659.71905404,1237968.49376704
2675114.99638051,1072528.24818016
2644668.24681507,1176154.70818372
2640125.16287434,1159516.97167341
2682809.8547372,1247736.45805481
2623483.16126061,1096012.48666166
2610716.82621342,1166053.99549389
2783492.43776534,1088845.25280048
2556058.18114805,1086053.80089976
2558169.52151443,1092520.14049362
2572167.27846134,1106113.07033083
2679196.67806948,1212078.7323703
2572581.02749594,1106296.71834431
2616198.05193412,1158821.94250782
2537608.33261679,1150879.67293501
2814280.97389872,1223398.32526708
2560362.69165641,1093822.10683766
2555705.23634896,1086306.61238234
2708774.93270383,1142960.65780124
2619476.96390411,1169469.29933807
2723368.40432965,1283474.96003595
2663512.65572811,1074443.19460705
2664518.79768125,1130587.88813386
2603198.59421905,1099898.80182799
2836881.71834332,1278281.261664
2731032.21389547,1089326.65039829
2688659.74914014,1172653.48190493
2704393.05555575,1157826.94697912
2623724.41703498,1095757.06797161
2753502.49261501,1257060.38949538
2537158.84790853,1078439.92411176
2679534.013251,1244851.52999486
2542209.08731126,1113270.09052626
2531887.3788979,1076152.62122166
2625835.39560521,1140109.75765915
2529735.23083854,1066677.80816057
2543633.89798732,1114452.83746819
2606897.40882773,1094902.97891813
2641085.60193283,1159383.60047647
2592241.31312358,1141552.73742414
2619529.80564258,1085306.45500015
2605174.73668275,1123768.04375553
2783565.26893184,1218426.52988166
2769393.08965061,1121872.67898211
2703685.59869764,1116350.32629654
2633845.37959461,1171535.90769295
2673006.94308303,1185379.51778642
2621978.42687949,1091127.13888941
2751846.65075972,1112562.73282972
2559681.74017537,1086725.58653324
2672649.52197495,1098149.48126665
2530471.64481999,1188342.89453006
2555557.11538919,1085498.25512714
2713625.19483194,1094680.22658517
2576279.59309931,1079683.88065842
2740813.59964483,1094597.05996793
2625763.42128608,1140146.80230602
2803371.53800184,1255146.62514085
2677547.21833736,1225791.48571022
2809249.51053273,1268880.3208004
2725877.88344796,1221813.82346371
2641134.98991294,1141650.74850112
2665780.33518184,1211850.80897197
2754137.61790908,1112294.98553045
2764785.74278717,1218917.77428241
2777913.19279952,1163143.84270608
2740570.85077898,1228560.65560594
2614177.51570988,1098296.68648142
2560701.88693387,1140438.95040421
2761731.24896354,1134397.03272649
2683887.08486933,1248345.2705152
2689472.98617509,1198573.14040088
2676170.1066724,1213947.29609814
2668788.61042185,1197942.24323536
2638084.57039638,1156544.20168641
2730877.47449255,1279254.06956625
2521449.77227039,1084187.30873409
2770971.70254598,1172374.2418246
2625656.4496244,1076203.62010762
2684038.72072789,1205361.61538741
2836424.73306643,1165355.45523028
2821382.55599789,1258096.66429437
2621949.23813649,1091139.03993298
2814674.41826886,1269392.01231492
2545444.18745254,1198234.08855036
2630111.14716301,1068171.55010554
2571748.41933427,1129984.98036169
2805376.76170985,1158139.59315011
2542359.6688706,1113112.45831565
2653557.59831953,1139631.52832832
2751944.37158689,1072095.00920339
2537291.33180321,1078299.8096873
2539254.2095259,1068746.88503903
2606430.49748817,1112772.50784572
2492084.80738558,1144207.70479435
2621542.85862171,1238064.0981451
2682279.24121928,1201501.99532667
2542686.03217722,1098859.63887869
2555982.6341823,1086302.59386322
2836498.86581828,1189011.3480236
2626258.17613824,1092956.68241274
2589272.2541383,1102279.13041709
2625803.84452584,1092735.18278875
2739324.64306261,1098781.29861587
2578137.4389387,1135098.03509544
2761145.03538502,1192781.03775281
2714359.10928902,1270585.45970624
2731977.55616516,1087537.29585475
2742861.21562829,1113536.67579376
2706585.04759785,1225159.97149304
2756628.32590471,1214759.31289172
2636170.31863917,1166872.58702171
2773032.39667261,1142421.70373055
2546783.06282508,1081828.71592409
2832919.04597569,1188292.17327805
2628592.21238761,1170085.67297034
2568429.15308192,1088034.71852516
2672825.592487,1147786.04410636
2521526.49744578,1091941.5014618
2616211.18292206,1082424.90898844
2553931.09965738,1068726.91227231
2759691.17445915,1074933.24798784
2537833.34138027,1113807.64679592
2716083.21850255,1150487.22664458
2586576.48422264,1104040.29860368
2679442.40494423,1212233.43259332
2785718.17477117,1142368.50983843
2557041.46461991,1087006.50533609
2520694.28338885,1085759.39351964
2779742.49015681,1189756.88559571
2801177.91162297,1260835.66821593
2616643.27824798,1065924.32720981
2636130.22786793,1160912.84154853
2681028.36220527,1240325.27728985
2773157.74388761,1141367.57901463
2557184.58679975,1080929.96858277
2632984.05293825,1168809.04939774
2566957.00878759,1077013.76165445
2557166.13197549,1080878.514838
2552488.19783398,1122861.62434194
2609782.44681477,1143999.88845293
2627274.187928,1128312.33295593
2579263.67785375,1079732.75941739
2537712.47895887,1118349.02453357
2676264.70782941,1180585.58119747
2561640.77362486,1088574.99616208
2641334.57648693,1080325.31353819
2573827.59732133,1109146.74634755
2640625.84924717,1158330.27261303
2559833.11703559,1143040.78532171
2806895.29256394,1183572.62720883
2623915.3556182,1094295.17404866
2838689.76656265,1278961.04527247
2681528.62795071,1224901.64095429
2632437.13624252,1170933.39097084
2566314.78006458,1296088.43368139
2740414.61436971,1219904.210224
2568770.66801383,1077614.72324926
2557167.58461769,1080985.45205782
2564264.30491437,1143856.24709087
2706775.14050527,1230836.30053365
2749780.45805842,1114501.77162479
2730509.60645525,1196740.06274858
2659487.01012433,1173734.68363208
2600334.17871053,1199609.04438937
2623413.56473632,1095963.30473221
2670526.25950265,1157373.61158519
2668997.21318579,1158434.26292379
2804115.17049638,1200559.24353881
2635853.98513969,1167325.92735232
2685633.38230748,1081975.10247122
2799097.11512794,1143402.34031349
2720515.60048545,1091936.05863651
2763123.71811661,1090063.8674377
2560605.01917254,1077279.29128491
2780786.28944441,1143949.21877791
2683835.88595275,1083744.75333045
2742724.74822368,1097515.99588705
2803437.41197879,1270737.91458954
2798168.52901221,1143630.22785039
2828973.70218222,1254575.16400343
2588243.05419883,1168801.140902
2718660.57743068,1209914.0325112
2838253.38871446,1076735.14518726
2829946.42360053,1155906.64519179
2641523.53498435,1156331.03058007
2517423.81445242,1079231.59960139
2542093.96829641,1134223.15525837
2750206.72103364,1087272.52816622
2753276.14082082,1227743.15080809
2719386.11953529,1152671.02911666
2666286.44504569,1210717.710886
2722874.5075925,1116688.27419757
2688653.90914431,1172655.2856673
2683234.13944807,1176698.02563441
2679054.64051454,1116394.9903774
2780562.09979984,1189591.71795095
2540646.39538969,1096019.5789943
2841434.62672809,1167749.48757406
2842932.06093652,1158304.95223866
2754846.69918812,1255480.80988885
2776119.49274052,1124765.11088569
2546450.59146263,1081888.11231323
2576801.3394362,1118791.52816755
2587826.37332632,1148936.58836156
2794257.68935399,1143181.38118085
2679523.56699683,1212272.42800466
2507165.38773649,1073831.03440718
2688777.48145422,1205393.08719003
2625505.83711742,1092595.96748966
2543950.07896766,1066688.01944956
2800108.21785772,1099921.1732247
2808159.75111464,1268201.27815222
2490290.75810329,1168133.824523
2808954.75914291,1160441.34520232
2557195.59911561,1080994.14840717
2832620.38720538,1198146.79655941
2604264.54117386,1116718.22828585
2727405.12001818,1077708.75917597
2729465.81868338,1078084.10991575
2702743.89597649,1112218.66796549
2638290.40913431,1104358.50435339
2741178.28559689,1077873.87344606
2802038.40784289,1237171.91962244
2597310.99510581,1103227.067572
2674815.43966009,1193019.39324455
2603644.05774336,1075730.04369057
2640023.3016192,1159436.14120244
2640513.34195339,1158291.49494308
2485193.57786902,1171210.38704227
2567727.87984299,1155206.59497578
2496273.03646898,1072612.89420676
2774874.37702819,1122678.01288033
2556188.14261819,1081977.419213
2841070.41038493,1156546.4224149
2625320.2385142,1092594.19275473
2790185.24736457,1143442.35138823
2655377.3343213,1181918.99311228
2841657.44873467,1111211.37701734
2638311.99844327,1186356.66521687
2630513.9623581,1156262.20174438
2590068.7747535,1155511.89509415
2785794.29218241,1208664.22324078
2546448.69895101,1076275.74115175
2616309.46507166,1165976.69638658
2803245.17637151,1091914.90866242
2824075.20530056,1152540.05656571
2826942.1242522,1165374.36879114
2723445.05932671,1094904.46239639
2745332.28950949,1152765.6598642
2557481.99737998,1092407.30311461
2641719.67191552,1155360.66384384
2557943.52303335,1100956.71889912
2553223.60090893,1068562.43135242
2818950.62831044,1255035.46625642
2640018.83213095,1159428.21853738
2557692.0036837,1080548.42975322
2843836.95680415,1141692.50731917
2642916.16582741,1169409.48158307
2495562.04977321,1071302.80929932
2616691.51869374,1157331.10264703
2821358.52995722,1237593.48982811
2552117.09289591,1084205.23694354
2632190.76332073,1156838.76849315
2675497.92691009,1180435.56880991
2751470.01408075,1080059.5372277
2808263.52982327,1260975.06851146
2667481.16650141,1135019.64568304
2820381.8670039,1188885.55260157
2593338.06203358,1160091.38070313
2814319.55942536,1196255.56674804
2636099.46472598,1160458.75823393
2509216.18009742,1164401.2343496
2669011.30467377,1182135.84847713
2562893.51143849,1088624.34717596
2731463.49673851,1089909.16119738
2846186.32536089,1143532.8139365
2619143.56965439,1091311.45749308
2594999.24154553,1114221.67412415
2635637.82535426,1153097.26438173
2700577.77248556,1159165.71535602
2570756.9020072,1162971.1014087
2641409.21898655,1157598.78542185
2796822.92499614,1144796.03340799
2626739.85836211,1092023.95988051
2604496.06695027,1106302.91846098
2536135.13552547,1115906.70291016
2626684.70436205,1171460.94683357
2682851.97166668,1083131.47507507
2778774.43383917,1077162.59174718
2557272.71070888,1080917.89757408
2590297.1000864,1114430.54019865
2685378.86724978,1157716.13492055
2676942.58763025,1068599.4762449
2630411.00270251,1264685.24861958
2556122.35589299,1091225.90416913
2752758.55324408,1244026.64229746
2784562.79288102,1263692.13778677
2675212.4898674,1072347.11584445
2678204.73818124,1211379.97634111
2700248.18568824,1109801.71001023
2714484.58038018,1086795.04502352
2720272.8381658,1096557.38214312
2523896.28998944,1093618.77453564
2645241.56711534,1178508.14845894
2781916.19925121,1185149.81519278
2742888.97833403,1085267.92601775
2825354.50735827,1150383.65949126
2683035.27094996,1083124.85497296
2560695.96988704,1140568.94388806
2485016.73608112,1066613.32595476
2747889.05981144,1159427.48350403
2581846.92054393,1130648.84540008
2642206.80863908,1089544.50036613
2793140.25333911,1164402.94516823
2834990.11594227,1134827.08820807
2570884.06810521,1102594.4277965
2577265.90905456,1074271.20932487
2675150.61744157,1203175.91711702
2679535.79929999,1210791.30360951
2557263.12671064,1080880.0553249
2694332.26361118,1108463.67966652
2503192.83478808,1089494.00203448
2544783.45591425,1110959.48081369
2569487.86050383,1093054.26583678
2600847.79985414,1172211.0209737
2503329.61433677,1111273.94422105
2685792.11264175,1131084.47100758
2835298.29987153,1188143.84497038
2681497.64027289,1224601.01351844
2629046.10356984,1078519.37483226
2821286.38691675,1258037.98974078
2703592.89961792,1116235.33452718
2666013.11642105,1211414.55498469
2511829.92974447,1070356.74691093
2556171.92835897,1089481.83117378
2709682.15122931,1191542.2961797
2821389.40452147,1283216.55102911
2759409.62976862,1191266.23148717
2553868.54164564,1113999.325226
2814159.62321413,1255410.27024705
2803211.48320422,1265589.62784399
2547728.34227698,1130981.9786684
2557237.91622041,1080971.94957617
2812072.54943994,1092737.49259077
2550697.70384611,1082739.66453821
2487386.78885537,1136984.15166636
2614496.12405873,1086607.67239359
2622775.45435608,1076275.68928132
